run_id,model,surface,real_split,layer,normalized_depth,source_eta2_on_pc1,template_eta2_on_pc1,real_template_eta2_on_pc1,real_affix_eta2_on_pc1,token_count_r2_on_pc1
REP01_E07b,Fanar-1-9B,full,family,9,0.21428571428571427,0.4543836193982073,0.20187075930749687,0.3057153836252877,0.019895685894751124,0.00012373015736995863
REP01_E07b,Fanar-1-9B,full,family,10,0.23809523809523808,0.4670161418259933,0.24639383346716276,0.37660215488494964,0.012711849150208926,0.017236753179987904
REP01_E07b,Fanar-1-9B,full,family,11,0.2619047619047619,0.3556972175508145,0.3439614993294132,0.47900703419088936,4.5912111649282224e-05,0.06710145287954726
REP01_E07b,Fanar-1-9B,full,family,12,0.2857142857142857,0.36135851978022315,0.3862601912266484,0.56481535193953,0.0050858520172829755,0.05670920359971969
REP01_E07b,Fanar-1-9B,full,family,13,0.30952380952380953,0.5084954565680807,0.25195990530354545,0.43064815233961484,0.01714132125490871,0.027257944716392982
REP01_E07b,Fanar-1-9B,full,family,14,0.3333333333333333,0.4253777016037203,0.3144603856222274,0.4661861126183196,0.0031393521744115457,0.04129661070281045
REP01_E07b,Fanar-1-9B,full,family,15,0.35714285714285715,0.21933669379188606,0.31457088612548617,0.37621239912701193,0.0008171611363206427,0.05364051215662293
REP01_E07b,Fanar-1-9B,full,family,16,0.38095238095238093,0.5778284432040411,0.21558228462518245,0.3632445411992593,0.0028906141989976505,0.029322665903248307
REP01_E07b,Fanar-1-9B,full,family,17,0.40476190476190477,0.5014419511275275,0.2058718628209553,0.2650958835804157,0.002503239048748396,0.007951334808215207
REP01_E07b,Fanar-1-9B,full,family,18,0.42857142857142855,0.43034275082521356,0.1998846409626775,0.26106593816061496,0.006398103491308969,0.0005727430707909503
REP01_E07b,Fanar-1-9B,full,family,19,0.4523809523809524,0.47365848980385894,0.2076734456183535,0.29847443774037763,0.0019579614344594196,0.0069769971893625495
REP01_E07b,Fanar-1-9B,full,family,20,0.47619047619047616,0.3792887196808511,0.20009554382611508,0.2617838516799538,0.0049067886908911035,0.001001329670107188
REP01_E07b,Fanar-1-9B,full,family,21,0.5,0.3597019491723282,0.1987012163117053,0.2462881925650653,0.016034229843502643,0.0003135215459618379
REP01_E07b,Fanar-1-9B,full,family,22,0.5238095238095238,0.40649473714545764,0.19623316693374485,0.2392360312735617,0.005097125467519626,0.00032555523143200897
REP01_E07b,Fanar-1-9B,full,family,23,0.5476190476190477,0.4626006100418556,0.2288360164937235,0.27067948899024524,0.008243990288161668,0.00012475314676766922
REP01_E07b,Fanar-1-9B,full,family,24,0.5714285714285714,0.3998465962033408,0.26379554899244834,0.316407197061654,0.025179878277491873,0.013136870307425306
REP01_E07b,Fanar-1-9B,full,family,25,0.5952380952380952,0.44183066899852846,0.2584307792871045,0.3111821601855672,0.04397403148009102,0.011294342122921555
REP01_E07b,Fanar-1-9B,full,family,26,0.6190476190476191,0.4217270756627312,0.2589970330604664,0.3068082312807348,0.08068633625711549,0.022062750763527136
REP01_E07b,Fanar-1-9B,full,family,27,0.6428571428571429,0.43622505322576216,0.3046010073597679,0.43909254486115296,0.03976075564331675,0.012011357806750937
REP01_E07b,Fanar-1-9B,full,family,28,0.6666666666666666,0.48085627550022864,0.3048098702943005,0.3824404502321737,0.054805201735141626,0.017552227265512456
REP01_E07b,Fanar-1-9B,full,family,29,0.6904761904761905,0.4437396203654296,0.33056700903779185,0.4382974511047557,0.05148597872668215,0.019095219931805234
REP01_E07b,Fanar-1-9B,full,family,30,0.7142857142857143,0.5073983774416736,0.3082837531165679,0.43699361809203996,0.05811349675176902,0.008822145612661033
REP01_E07b,Fanar-1-9B,full,family,31,0.7380952380952381,0.4880807682419313,0.3214539544657132,0.4587875914871448,0.057669959448745506,0.011871329163708083
REP01_E07b,Fanar-1-9B,full,family,32,0.7619047619047619,0.44907552596294614,0.3505488302642315,0.49638836983826,0.036604956976800954,0.016172979602612998
REP01_E07b,Fanar-1-9B,full,family,33,0.7857142857142857,0.3913222309886206,0.39505149288202085,0.5322803180173674,0.03421668572232496,0.026007745843939178
REP01_E07b,Fanar-1-9B,full,family,34,0.8095238095238095,0.3735147369994584,0.38355324335071594,0.49052763155021106,0.04466196897293373,0.03543681530843172
REP01_E07b,Fanar-1-9B,full,family,35,0.8333333333333334,0.34873541219094584,0.38864599344781536,0.5015742876166148,0.02464056239522343,0.030165988309706824
REP01_E07b,Fanar-1-9B,full,family,36,0.8571428571428571,0.30250255122854847,0.4180656422127792,0.5305684164691965,0.021098686143563458,0.039205129563600394
REP01_E07b,Fanar-1-9B,full,family,37,0.8809523809523809,0.3027239686431173,0.40437070728527663,0.5235627772242053,0.0010094078544449939,0.019954550212813706
REP01_E07b,Fanar-1-9B,full,family,38,0.9047619047619048,0.36029321956367216,0.36311771849974983,0.4389165106428803,0.06461305896742418,0.05335218142453497
REP01_E07b,Fanar-1-9B,full,family,39,0.9285714285714286,0.1593853184152491,0.19006532708235488,0.16843164957885987,0.4133903339515904,0.08480576522001194
REP01_E07b,Fanar-1-9B,full,family,40,0.9523809523809523,0.1501567835001128,0.195036244657651,0.17589526040708184,0.42033654165359624,0.08063799081695294
REP01_E07b,Fanar-1-9B,full,family,41,0.9761904761904762,0.6004430110808119,0.2886574152602854,0.33467765695188606,0.13918883046460362,0.010919822609191518
REP01_E07b,Fanar-1-9B,full,family,42,1.0,0.597196218834712,0.27528083133497444,0.3302285200424308,0.017759690262823983,0.004068934488991865
REP01_E08,ALLaM-7B,base,item,0,0.0,0.21979564064991036,0.14290885861674968,0.13378387713039916,nan,0.14837046211011903
REP01_E08,ALLaM-7B,base,item,1,0.03125,0.4605865657899881,0.20417113046717575,0.1975422186238564,nan,0.7677789932284476
REP01_E08,ALLaM-7B,base,item,2,0.0625,0.14693905246452013,0.09784918121466143,0.14398543118291526,nan,0.273235312125052
REP01_E08,ALLaM-7B,base,item,3,0.09375,0.34027681150424177,0.18355835834142445,0.2109523454734585,nan,0.6951539639902857
REP01_E08,ALLaM-7B,base,item,4,0.125,0.34348595120125575,0.1895817810885073,0.20841779619363296,nan,0.7011350045420383
REP01_E08,ALLaM-7B,base,item,5,0.15625,0.34356577364466234,0.1895887289256618,0.20840453112140164,nan,0.7011934197225769
REP01_E08,ALLaM-7B,base,item,6,0.1875,0.3436517556690622,0.18961120122470712,0.20841439244103824,nan,0.7012551797125854
REP01_E08,ALLaM-7B,base,item,7,0.21875,0.34365088383813347,0.18961177484953942,0.20841046196605637,nan,0.7012772905121699
REP01_E08,ALLaM-7B,base,item,8,0.25,0.3437129161467135,0.1896481338659377,0.20843077989133074,nan,0.7013036947419808
REP01_E08,ALLaM-7B,base,item,9,0.28125,0.3437996156077242,0.18966891454196055,0.20841809574110334,nan,0.701354482493868
REP01_E08,ALLaM-7B,base,item,10,0.3125,0.3437422642484017,0.1896521851979373,0.20842208445237656,nan,0.701348380621976
REP01_E08,ALLaM-7B,base,item,11,0.34375,0.343712117342206,0.18963060906175952,0.20839037139157196,nan,0.701341022213321
REP01_E08,ALLaM-7B,base,item,12,0.375,0.3436304462818193,0.18962678389945078,0.20840190144099519,nan,0.7013323856922522
REP01_E08,ALLaM-7B,base,item,13,0.40625,0.3436651668806885,0.1896394757483855,0.20840988306617042,nan,0.7013393662161953
REP01_E08,ALLaM-7B,base,item,14,0.4375,0.3436623095414777,0.18964291102104994,0.20842336548535503,nan,0.7013344243953515
REP01_E08,ALLaM-7B,base,item,15,0.46875,0.34377948666476676,0.1896734883706868,0.20840180356636478,nan,0.7013897036104983
REP01_E08,ALLaM-7B,base,item,16,0.5,0.34376680697832934,0.18967767281324321,0.20841160352609162,nan,0.7013672907410079
REP01_E08,ALLaM-7B,base,item,17,0.53125,0.3438713064810189,0.18971153470607346,0.20844617595621667,nan,0.7014496021459173
REP01_E08,ALLaM-7B,base,item,18,0.5625,0.3437510714057448,0.1897014248259883,0.20844892908776777,nan,0.7012618058555429
REP01_E08,ALLaM-7B,base,item,19,0.59375,0.34392825502849067,0.18972388041394359,0.20842004621300173,nan,0.7013699467173548
REP01_E08,ALLaM-7B,base,item,20,0.625,0.34394977298611823,0.18976466555315946,0.20842537312139037,nan,0.7013427155140269
REP01_E08,ALLaM-7B,base,item,21,0.65625,0.3441499963932631,0.18979310834412036,0.2084066094902638,nan,0.7015107563878186
REP01_E08,ALLaM-7B,base,item,22,0.6875,0.3442471891603575,0.18981282690312623,0.2084099791466354,nan,0.7015312603095417
REP01_E08,ALLaM-7B,base,item,23,0.71875,0.3443765638751364,0.18985824468794582,0.20842640894050293,nan,0.7015319119535899
REP01_E08,ALLaM-7B,base,item,24,0.75,0.3445016740887904,0.18988391864361553,0.2084105785181202,nan,0.7015877612832132
REP01_E08,ALLaM-7B,base,item,25,0.78125,0.344546539166361,0.18989670172757603,0.20839710243052778,nan,0.70160996820732
REP01_E08,ALLaM-7B,base,item,26,0.8125,0.34450013680364905,0.18985711870293573,0.20836575701630317,nan,0.7014999976626598
REP01_E08,ALLaM-7B,base,item,27,0.84375,0.3446447267216138,0.18988134679122134,0.20835334100583947,nan,0.7015228640897372
REP01_E08,ALLaM-7B,base,item,28,0.875,0.34476788894682964,0.18987422386644168,0.20828855281866862,nan,0.701591025868022
REP01_E08,ALLaM-7B,base,item,29,0.90625,0.344696522764422,0.18988146673577158,0.20830621408996994,nan,0.7016044571312547
REP01_E08,ALLaM-7B,base,item,30,0.9375,0.3445474517581982,0.18986792213883597,0.2083188354464409,nan,0.7015201027358563
REP01_E08,ALLaM-7B,base,item,31,0.96875,0.34473895594128473,0.1896402034195194,0.20806696208149603,nan,0.7016091223231693
REP01_E08,ALLaM-7B,base,item,32,1.0,0.3450217140789901,0.19932259192774082,0.24615876568445416,nan,0.6887370709499905
REP01_E08b,ALLaM-7B,full,family,0,0.0,0.37871800317724746,0.12776595106846875,0.1336771141566693,0.007090879151534335,0.1620202226936392
REP01_E08b,ALLaM-7B,full,family,1,0.03125,0.15787045240755096,0.1517300545415556,0.17062232215986903,0.04639432100563869,0.7608064580575017
REP01_E08b,ALLaM-7B,full,family,2,0.0625,0.03945227392068473,0.09543688944846117,0.11242245563540022,0.029760703611599774,0.24584950438627232
REP01_E08b,ALLaM-7B,full,family,3,0.09375,0.10551745265978071,0.1371783945730136,0.16890318119959666,0.0729819274339636,0.6899471533532258
REP01_E08b,ALLaM-7B,full,family,4,0.125,0.10675149427435678,0.14437441506571996,0.17320122817208458,0.06715279169274091,0.6965602104741865
REP01_E08b,ALLaM-7B,full,family,5,0.15625,0.10680347361674877,0.1443674549194458,0.17319237728092396,0.06715138288995158,0.6965927378487191
REP01_E08b,ALLaM-7B,full,family,6,0.1875,0.10686804089933846,0.14437754823947674,0.1732069101985211,0.06714415517570149,0.6966277524744119
REP01_E08b,ALLaM-7B,full,family,7,0.21875,0.10686186731625313,0.14436603709866794,0.17319191526812522,0.06714784516688296,0.6966364956396983
REP01_E08b,ALLaM-7B,full,family,8,0.25,0.10690719578997294,0.144397317400892,0.1732279908979624,0.06714346285201331,0.6966624345977963
REP01_E08b,ALLaM-7B,full,family,9,0.28125,0.10695595154680564,0.1443959201289438,0.17322045594384236,0.06714703872358499,0.6966973352588808
REP01_E08b,ALLaM-7B,full,family,10,0.3125,0.10693096889737098,0.14439141551507892,0.1732171334042736,0.06713970676883799,0.6966895437336561
REP01_E08b,ALLaM-7B,full,family,11,0.34375,0.10689357797187801,0.14438360119429286,0.1732008109856997,0.0671519643242333,0.6966962288872744
REP01_E08b,ALLaM-7B,full,family,12,0.375,0.10685389835994545,0.14439893796702233,0.17321904075202127,0.06714421120317592,0.6966950092734961
REP01_E08b,ALLaM-7B,full,family,13,0.40625,0.10686177119465896,0.14440970938660055,0.17323216361059868,0.06715329936104358,0.6967088551617129
REP01_E08b,ALLaM-7B,full,family,14,0.4375,0.10686382992345315,0.14442270894023787,0.17325203748493995,0.06715065559399744,0.696712186503127
REP01_E08b,ALLaM-7B,full,family,15,0.46875,0.10692755560426019,0.14442396047697117,0.17324237689018773,0.06715683983565494,0.6967407713393444
REP01_E08b,ALLaM-7B,full,family,16,0.5,0.1069330931505937,0.1444314414471951,0.17325436208550676,0.06714759822444,0.6967292789141345
REP01_E08b,ALLaM-7B,full,family,17,0.53125,0.10699704992857723,0.14445296463075244,0.17328365896593134,0.06714805504889576,0.69680493670222
REP01_E08b,ALLaM-7B,full,family,18,0.5625,0.10695880012620046,0.14446625954283554,0.17328310336072134,0.06712309438076781,0.696641082722535
REP01_E08b,ALLaM-7B,full,family,19,0.59375,0.10704569847492308,0.14443739932870533,0.1732436120072929,0.06713884218647306,0.6967043394292842
REP01_E08b,ALLaM-7B,full,family,20,0.625,0.10707021790593065,0.14447063139349361,0.17326590115432372,0.06712542196734295,0.6966983786473462
REP01_E08b,ALLaM-7B,full,family,21,0.65625,0.1072083803998421,0.14447820287301938,0.17327984910325045,0.06711655613401075,0.6967893993278051
REP01_E08b,ALLaM-7B,full,family,22,0.6875,0.1072803839081336,0.14449091512293127,0.17330333522778243,0.06710885878597367,0.6968227746132875
REP01_E08b,ALLaM-7B,full,family,23,0.71875,0.10741222092485385,0.1445302261175214,0.17333715966336602,0.06707459803041717,0.696785418368157
REP01_E08b,ALLaM-7B,full,family,24,0.75,0.10749380913466552,0.14452543586594427,0.1733205578133598,0.06707177463288186,0.6967803237403929
REP01_E08b,ALLaM-7B,full,family,25,0.78125,0.1075230269648584,0.14452751441588546,0.17331459724671608,0.06707028171243491,0.6967916226951424
REP01_E08b,ALLaM-7B,full,family,26,0.8125,0.10751963900385074,0.14449691483198315,0.1732853304104321,0.06705202417443203,0.696695828212032
REP01_E08b,ALLaM-7B,full,family,27,0.84375,0.10766103847867349,0.1445093813265851,0.17328680077173933,0.06701652763014397,0.696651786925914
REP01_E08b,ALLaM-7B,full,family,28,0.875,0.10777598983419258,0.1444895287993801,0.17325588127177094,0.06698889019889824,0.6966796584745193
REP01_E08b,ALLaM-7B,full,family,29,0.90625,0.10777059913253123,0.1445258446187502,0.17328401780603142,0.06695963785967558,0.6967031682987861
REP01_E08b,ALLaM-7B,full,family,30,0.9375,0.10769031483599474,0.14454235207689037,0.17330401305910764,0.06694797251671294,0.6966508423129721
REP01_E08b,ALLaM-7B,full,family,31,0.96875,0.10781845755013636,0.1442206165992762,0.17314884489394897,0.06693161091619444,0.6967452977483195
REP01_E08b,ALLaM-7B,full,family,32,1.0,0.054562259981707086,0.1322272029989628,0.16627438001269046,0.07337442422400889,0.6373547136820273
