run_id,model,surface,real_split,n_texts,n_layers,hidden_size,layer,normalized_depth,rank,pc1_anisotropy,edim90_components,edim90_fraction,effective_rank,effective_rank_fraction,participation_ratio,participation_ratio_fraction,mean_pairwise_cosine,anisotropy_bucket
REP01_E05b,Qwen3-1.7B,full,family,490,29,2048,1,0.03571428571428571,490,0.04361199960112572,155,0.3163265306122449,149.49482144729677,0.305091472341422,84.17413330078125,0.17178394551179846,0.35241732001304626,low
REP01_E05b,Qwen3-1.7B,full,family,490,29,2048,2,0.07142857142857142,490,0.44683554768562317,96,0.19591836734693877,30.684124198528117,0.06262066162964922,4.918665885925293,0.010038093644745496,0.38830557465553284,moderate
REP01_E05b,Qwen3-1.7B,full,family,490,29,2048,3,0.10714285714285714,490,0.9998534917831421,1,0.0020408163265306124,1.002208865796712,0.0020453242159116573,1.0002930164337158,0.0020414143192524813,0.24667008221149445,collapsed
REP01_E05b,Qwen3-1.7B,full,family,490,29,2048,4,0.14285714285714285,490,0.999821126461029,1,0.0020408163265306124,1.0026748080363677,0.0020462751184415666,1.000357747077942,0.002041546422608045,0.23432736098766327,collapsed
REP01_E05b,Qwen3-1.7B,full,family,490,29,2048,5,0.17857142857142858,490,0.9997673034667969,1,0.0020408163265306124,1.0034077261465955,0.0020477708696869296,1.0004655122756958,0.0020417663515830526,0.29004618525505066,collapsed
REP01_E05b,Qwen3-1.7B,full,family,490,29,2048,6,0.21428571428571427,490,0.9996858835220337,1,0.0020408163265306124,1.0045151357150939,0.0020500308892144772,1.0006285905838013,0.002042099164456737,0.37018468976020813,collapsed
REP01_E05b,Qwen3-1.7B,full,family,490,29,2048,7,0.25,490,0.9996283054351807,1,0.0020408163265306124,1.0052690051341273,0.002051569398232913,1.0007438659667969,0.0020423344203404016,0.4131966531276703,collapsed
REP01_E05b,Qwen3-1.7B,full,family,490,29,2048,8,0.2857142857142857,490,0.999579668045044,1,0.0020408163265306124,1.0059002281437095,0.00205285760845655,1.0008412599563599,0.0020425331835844077,0.4726114273071289,collapsed
REP01_E05b,Qwen3-1.7B,full,family,490,29,2048,9,0.32142857142857145,490,0.999500572681427,1,0.0020408163265306124,1.0069032294857594,0.0020549045499709375,1.0009996891021729,0.0020428565083717813,0.52471524477005,collapsed
REP01_E05b,Qwen3-1.7B,full,family,490,29,2048,10,0.35714285714285715,490,0.9993295073509216,1,0.0020408163265306124,1.0090130741529095,0.002059210355414101,1.0013422966003418,0.0020435557073476365,0.5377551913261414,collapsed
REP01_E05b,Qwen3-1.7B,full,family,490,29,2048,11,0.39285714285714285,490,0.9990251660346985,1,0.0020408163265306124,1.0127137243576614,0.0020667627027707376,1.0019525289535522,0.0020448010794970454,0.5712346434593201,collapsed
REP01_E05b,Qwen3-1.7B,full,family,490,29,2048,12,0.42857142857142855,490,0.9985398054122925,1,0.0020408163265306124,1.0183937555087093,0.0020783546030789983,1.0029268264770508,0.0020467894417898996,0.6066446304321289,collapsed
REP01_E05b,Qwen3-1.7B,full,family,490,29,2048,13,0.4642857142857143,490,0.998420000076294,1,0.0020408163265306124,1.0197604460953689,0.002081143767541569,1.0031675100326538,0.0020472806327197016,0.6199604272842407,collapsed
REP01_E05b,Qwen3-1.7B,full,family,490,29,2048,14,0.5,490,0.9982272386550903,1,0.0020408163265306124,1.0219695159461386,0.0020856520733594664,1.0035549402236938,0.002048071306578967,0.6316260695457458,collapsed
REP01_E05b,Qwen3-1.7B,full,family,490,29,2048,15,0.5357142857142857,490,0.9977868795394897,1,0.0020408163265306124,1.0268101227049549,0.002095530862663173,1.0044410228729248,0.002049879638516173,0.6305068731307983,collapsed
REP01_E05b,Qwen3-1.7B,full,family,490,29,2048,16,0.5714285714285714,490,0.9972048997879028,1,0.0020408163265306124,1.0332789685857697,0.0021087325889505505,1.0056135654449463,0.0020522725825407066,0.6420519948005676,collapsed
REP01_E05b,Qwen3-1.7B,full,family,490,29,2048,17,0.6071428571428571,490,0.9928162693977356,1,0.0020408163265306124,1.0801342978175656,0.0022043557098317666,1.014522910118103,0.0020704549186083736,0.5647664666175842,collapsed
REP01_E05b,Qwen3-1.7B,full,family,490,29,2048,18,0.6428571428571429,490,0.989539623260498,1,0.0020408163265306124,1.113932413473908,0.0022733314560691997,1.0212512016296387,0.002084186125774773,0.5781975388526917,collapsed
